Time resolution is 1 ps
Time =               326000, clk = 0, sw = 1, data = 1000
Time =               327000, clk = 1, sw = 1, data = 1000
Time =               328000, clk = 0, sw = 1, data = 1000
Time =               328000, clk = 1, sw = 1, data = 1000
Time =               329000, clk = 0, sw = 1, data = 1000
Time =               329000, clk = 1, sw = 1, data = 1000
Time =               330000, clk = 0, sw = 1, data = 1000
Time =               330000, clk = 1, sw = 1, data = 1000
Time =               331000, clk = 0, sw = 1, data = 1000
Time =               332000, clk = 1, sw = 1, data = 1000
Time =               332000, clk = 0, sw = 1, data = 1000
Time =               333000, clk = 1, sw = 1, data = 1000
Time =               333000, clk = 0, sw = 1, data = 1000
Time =               334000, clk = 1, sw = 1, data = 1000
Time =               335000, clk = 0, sw = 1, data = 1000
Time =               335000, clk = 1, sw = 1, data = 1000
Time =               336000, clk = 0, sw = 1, data = 1000
Time =               336000, clk = 1, sw = 1, data = 1000
Time =               337000, clk = 0, sw = 1, data = 1000
Time =               338000, clk = 1, sw = 1, data = 1000
Time =               338000, clk = 0, sw = 1, data = 1000
Time =               339000, clk = 1, sw = 1, data = 1000
Time =               339000, clk = 0, sw = 1, data = 1000
Time =               340000, clk = 1, sw = 1, data = 1000
Time =               340000, clk = 0, sw = 1, data = 1000
Time =               341000, clk = 1, sw = 1, data = 1000
Time =               342000, clk = 0, sw = 1, data = 1000
Time =               342000, clk = 1, sw = 1, data = 1000
Time =               343000, clk = 0, sw = 1, data = 1000
Time =               343000, clk = 1, sw = 1, data = 1000
Time =               344000, clk = 0, sw = 1, data = 1000
Time =               345000, clk = 1, sw = 1, data = 1000
Time =               345000, clk = 0, sw = 1, data = 1000
Time =               346000, clk = 1, sw = 1, data = 1000
Time =               346000, clk = 0, sw = 1, data = 1000
Time =               347000, clk = 1, sw = 1, data = 1000
Time =               348000, clk = 0, sw = 1, data = 1000
Time =               348000, clk = 1, sw = 1, data = 0100
Time =               349000, clk = 0, sw = 1, data = 0100
Time =               349000, clk = 1, sw = 1, data = 0100
Time =               350000, clk = 0, sw = 1, data = 0100
Time =               350000, clk = 1, sw = 1, data = 0100
Time =               351000, clk = 0, sw = 1, data = 0100
Time =               352000, clk = 1, sw = 1, data = 0100
Time =               352000, clk = 0, sw = 1, data = 0100
Time =               353000, clk = 1, sw = 1, data = 0100
Time =               353000, clk = 0, sw = 1, data = 0100
Time =               354000, clk = 1, sw = 1, data = 0100
Time =               355000, clk = 0, sw = 1, data = 0100
Time =               355000, clk = 1, sw = 1, data = 0100
Time =               356000, clk = 0, sw = 1, data = 0100
Time =               356000, clk = 1, sw = 1, data = 0100
Time =               357000, clk = 0, sw = 1, data = 0100
Time =               357000, clk = 1, sw = 1, data = 0100
Time =               358000, clk = 0, sw = 1, data = 0100
Time =               359000, clk = 1, sw = 1, data = 0100
Time =               359000, clk = 0, sw = 1, data = 0100
Time =               360000, clk = 1, sw = 1, data = 0100
Time =               360000, clk = 0, sw = 1, data = 0100
Time =               361000, clk = 1, sw = 1, data = 0100
Time =               362000, clk = 0, sw = 1, data = 0100
Time =               362000, clk = 1, sw = 1, data = 0100
Time =               363000, clk = 0, sw = 1, data = 0100
Time =               363000, clk = 1, sw = 1, data = 0100
Time =               364000, clk = 0, sw = 1, data = 0100
Time =               365000, clk = 1, sw = 1, data = 0100
Time =               365000, clk = 0, sw = 1, data = 0100
Time =               366000, clk = 1, sw = 1, data = 0100
Time =               366000, clk = 0, sw = 1, data = 0100
Time =               367000, clk = 1, sw = 1, data = 0100
Time =               367000, clk = 0, sw = 1, data = 0100
Time =               368000, clk = 1, sw = 1, data = 0100
Time =               369000, clk = 0, sw = 1, data = 0100
Time =               369000, clk = 1, sw = 1, data = 0100
Time =               370000, clk = 0, sw = 1, data = 0100
Time =               370000, clk = 1, sw = 1, data = 0100
Time =               371000, clk = 0, sw = 1, data = 0100
Time =               372000, clk = 1, sw = 1, data = 0100
Time =               372000, clk = 0, sw = 1, data = 0100
Time =               373000, clk = 1, sw = 1, data = 0100
Time =               373000, clk = 0, sw = 1, data = 0100
Time =               374000, clk = 1, sw = 1, data = 0010
Time =               375000, clk = 0, sw = 1, data = 0010
Time =               375000, clk = 1, sw = 1, data = 0010
Time =               376000, clk = 0, sw = 1, data = 0010
Time =               376000, clk = 1, sw = 1, data = 0010
Time =               377000, clk = 0, sw = 1, data = 0010
Time =               377000, clk = 1, sw = 1, data = 0010
Time =               378000, clk = 0, sw = 1, data = 0010
Time =               379000, clk = 1, sw = 1, data = 0010
Time =               379000, clk = 0, sw = 1, data = 0010
Time =               380000, clk = 1, sw = 1, data = 0010
Time =               380000, clk = 0, sw = 1, data = 0010
Time =               381000, clk = 1, sw = 1, data = 0010
Time =               382000, clk = 0, sw = 1, data = 0010
Time =               382000, clk = 1, sw = 1, data = 0010
Time =               383000, clk = 0, sw = 1, data = 0010
Time =               383000, clk = 1, sw = 1, data = 0010
Time =               384000, clk = 0, sw = 1, data = 0010
Time =               384000, clk = 1, sw = 1, data = 0010
Time =               385000, clk = 0, sw = 1, data = 0010
Time =               386000, clk = 1, sw = 1, data = 0010
Time =               386000, clk = 0, sw = 1, data = 0010
Time =               387000, clk = 1, sw = 1, data = 0010
Time =               387000, clk = 0, sw = 1, data = 0010
Time =               388000, clk = 1, sw = 1, data = 0010
Time =               389000, clk = 0, sw = 1, data = 0010
Time =               389000, clk = 1, sw = 1, data = 0010
Time =               390000, clk = 0, sw = 1, data = 0010
Time =               390000, clk = 1, sw = 1, data = 0010
Time =               391000, clk = 0, sw = 1, data = 0010
Time =               392000, clk = 1, sw = 1, data = 0010
Time =               392000, clk = 0, sw = 1, data = 0010
Time =               393000, clk = 1, sw = 1, data = 0010
Time =               393000, clk = 0, sw = 1, data = 0010
Time =               394000, clk = 1, sw = 1, data = 0010
Time =               394000, clk = 0, sw = 1, data = 0010
Time =               395000, clk = 1, sw = 1, data = 0010
Time =               396000, clk = 0, sw = 1, data = 0010
Time =               396000, clk = 1, sw = 1, data = 0010
Time =               397000, clk = 0, sw = 1, data = 0010
Time =               397000, clk = 1, sw = 1, data = 0010
Time =               398000, clk = 0, sw = 1, data = 0010
Time =               399000, clk = 1, sw = 1, data = 0010
Time =               399000, clk = 0, sw = 1, data = 0010
Time =               400000, clk = 1, sw = 1, data = 0001
Time =               400000, clk = 0, sw = 1, data = 0001
Time =               401000, clk = 1, sw = 1, data = 0001
Time =               402000, clk = 0, sw = 1, data = 0001
Time =               402000, clk = 1, sw = 1, data = 0001
Time =               403000, clk = 0, sw = 1, data = 0001
Time =               403000, clk = 1, sw = 1, data = 0001
Time =               404000, clk = 0, sw = 1, data = 0001
Time =               404000, clk = 1, sw = 1, data = 0001
Time =               405000, clk = 0, sw = 1, data = 0001
Time =               406000, clk = 1, sw = 1, data = 0001
Time =               406000, clk = 0, sw = 1, data = 0001
Time =               407000, clk = 1, sw = 1, data = 0001
Time =               407000, clk = 0, sw = 1, data = 0001
Time =               408000, clk = 1, sw = 1, data = 0001
Time =               409000, clk = 0, sw = 1, data = 0001
Time =               409000, clk = 1, sw = 1, data = 0001
Time =               410000, clk = 0, sw = 1, data = 0001
Time =               410000, clk = 1, sw = 1, data = 0001
Time =               411000, clk = 0, sw = 1, data = 0001
Time =               411000, clk = 1, sw = 1, data = 0001
Time =               412000, clk = 0, sw = 1, data = 0001
Time =               413000, clk = 1, sw = 1, data = 0001
Time =               413000, clk = 0, sw = 1, data = 0001
Time =               414000, clk = 1, sw = 1, data = 0001
Time =               414000, clk = 0, sw = 1, data = 0001
Time =               415000, clk = 1, sw = 1, data = 0001
Time =               416000, clk = 0, sw = 1, data = 0001
Time =               416000, clk = 1, sw = 1, data = 0001
Time =               417000, clk = 0, sw = 1, data = 0001
Time =               417000, clk = 1, sw = 1, data = 0001
Time =               418000, clk = 0, sw = 1, data = 0001
Time =               419000, clk = 1, sw = 1, data = 0001
Time =               419000, clk = 0, sw = 1, data = 0001
Time =               420000, clk = 1, sw = 1, data = 0001
Time =               420000, clk = 0, sw = 1, data = 0001
Time =               421000, clk = 1, sw = 1, data = 0001
Time =               421000, clk = 0, sw = 1, data = 0001
Time =               422000, clk = 1, sw = 1, data = 0001
Time =               423000, clk = 0, sw = 1, data = 0001
Time =               423000, clk = 1, sw = 1, data = 0001
Time =               424000, clk = 0, sw = 1, data = 0001
Time =               424000, clk = 1, sw = 1, data = 0001
Time =               425000, clk = 0, sw = 1, data = 0001
Time =               426000, clk = 1, sw = 1, data = 1000
Time =               426000, clk = 0, sw = 1, data = 1000
Time =               427000, clk = 1, sw = 1, data = 1000
Time =               427000, clk = 0, sw = 1, data = 1000
Time =               428000, clk = 1, sw = 1, data = 1000
Time =               429000, clk = 0, sw = 1, data = 1000
Time =               429000, clk = 1, sw = 1, data = 1000
Time =               430000, clk = 0, sw = 1, data = 1000
Time =               430000, clk = 1, sw = 1, data = 1000
Time =               431000, clk = 0, sw = 1, data = 1000
Time =               431000, clk = 1, sw = 1, data = 1000
Time =               432000, clk = 0, sw = 1, data = 1000
Time =               433000, clk = 1, sw = 1, data = 1000
Time =               433000, clk = 0, sw = 1, data = 1000
Time =               434000, clk = 1, sw = 1, data = 1000
Time =               434000, clk = 0, sw = 1, data = 1000
Time =               435000, clk = 1, sw = 1, data = 1000
Time =               436000, clk = 0, sw = 1, data = 1000
Time =               436000, clk = 1, sw = 1, data = 1000
Time =               437000, clk = 0, sw = 1, data = 1000
Time =               437000, clk = 1, sw = 1, data = 1000
Time =               438000, clk = 0, sw = 1, data = 1000
Time =               438000, clk = 1, sw = 1, data = 1000
Time =               439000, clk = 0, sw = 1, data = 1000
Time =               440000, clk = 1, sw = 1, data = 1000
Time =               440000, clk = 0, sw = 1, data = 1000
Time =               441000, clk = 1, sw = 1, data = 1000
Time =               441000, clk = 0, sw = 1, data = 1000
Time =               442000, clk = 1, sw = 1, data = 1000
Time =               443000, clk = 0, sw = 1, data = 1000
Time =               443000, clk = 1, sw = 1, data = 1000
Time =               444000, clk = 0, sw = 1, data = 1000
Time =               444000, clk = 1, sw = 1, data = 1000
Time =               445000, clk = 0, sw = 1, data = 1000
Time =               446000, clk = 1, sw = 1, data = 1000
Time =               446000, clk = 0, sw = 1, data = 1000
Time =               447000, clk = 1, sw = 1, data = 1000
Time =               447000, clk = 0, sw = 1, data = 1000
Time =               448000, clk = 1, sw = 1, data = 1000
Time =               448000, clk = 0, sw = 1, data = 1000
Time =               449000, clk = 1, sw = 1, data = 1000
Time =               450000, clk = 0, sw = 1, data = 1000
Time =               450000, clk = 1, sw = 1, data = 1000
Time =               451000, clk = 0, sw = 1, data = 1000
Time =               451000, clk = 1, sw = 1, data = 0100
Time =               452000, clk = 0, sw = 1, data = 0100
Time =               453000, clk = 1, sw = 1, data = 0100
Time =               453000, clk = 0, sw = 1, data = 0100
Time =               454000, clk = 1, sw = 1, data = 0100
Time =               454000, clk = 0, sw = 1, data = 0100
Time =               455000, clk = 1, sw = 1, data = 0100
Time =               456000, clk = 0, sw = 1, data = 0100
Time =               456000, clk = 1, sw = 1, data = 0100
Time =               457000, clk = 0, sw = 1, data = 0100
Time =               457000, clk = 1, sw = 1, data = 0100
Time =               458000, clk = 0, sw = 1, data = 0100
Time =               458000, clk = 1, sw = 1, data = 0100
Time =               459000, clk = 0, sw = 1, data = 0100
Time =               460000, clk = 1, sw = 1, data = 0100
Time =               460000, clk = 0, sw = 1, data = 0100
Time =               461000, clk = 1, sw = 1, data = 0100
Time =               461000, clk = 0, sw = 1, data = 0100
Time =               462000, clk = 1, sw = 1, data = 0100
Time =               463000, clk = 0, sw = 1, data = 0100
Time =               463000, clk = 1, sw = 1, data = 0100
Time =               464000, clk = 0, sw = 1, data = 0100
Time =               464000, clk = 1, sw = 1, data = 0100
Time =               465000, clk = 0, sw = 1, data = 0100
Time =               465000, clk = 1, sw = 1, data = 0100
Time =               466000, clk = 0, sw = 1, data = 0100
Time =               467000, clk = 1, sw = 1, data = 0100
Time =               467000, clk = 0, sw = 1, data = 0100
Time =               468000, clk = 1, sw = 1, data = 0100
Time =               468000, clk = 0, sw = 1, data = 0100
Time =               469000, clk = 1, sw = 1, data = 0100
Time =               470000, clk = 0, sw = 1, data = 0100
Time =               470000, clk = 1, sw = 1, data = 0100
Time =               471000, clk = 0, sw = 1, data = 0100
Time =               471000, clk = 1, sw = 1, data = 0100
Time =               472000, clk = 0, sw = 1, data = 0100
Time =               473000, clk = 1, sw = 1, data = 0100
Time =               473000, clk = 0, sw = 1, data = 0100
Time =               474000, clk = 1, sw = 1, data = 0100
Time =               474000, clk = 0, sw = 1, data = 0100
Time =               475000, clk = 1, sw = 1, data = 0100
Time =               475000, clk = 0, sw = 1, data = 0100
Time =               476000, clk = 1, sw = 1, data = 0100
Time =               477000, clk = 0, sw = 1, data = 0100
Time =               477000, clk = 1, sw = 1, data = 0010
Time =               478000, clk = 0, sw = 1, data = 0010
Time =               478000, clk = 1, sw = 1, data = 0010
Time =               479000, clk = 0, sw = 1, data = 0010
Time =               480000, clk = 1, sw = 1, data = 0010
Time =               480000, clk = 0, sw = 1, data = 0010
Time =               481000, clk = 1, sw = 1, data = 0010
Time =               481000, clk = 0, sw = 1, data = 0010
Time =               482000, clk = 1, sw = 1, data = 0010
Time =               483000, clk = 0, sw = 1, data = 0010
Time =               483000, clk = 1, sw = 1, data = 0010
Time =               484000, clk = 0, sw = 1, data = 0010
Time =               484000, clk = 1, sw = 1, data = 0010
Time =               485000, clk = 0, sw = 1, data = 0010
Time =               485000, clk = 1, sw = 1, data = 0010
Time =               486000, clk = 0, sw = 1, data = 0010
Time =               487000, clk = 1, sw = 1, data = 0010
Time =               487000, clk = 0, sw = 1, data = 0010
Time =               488000, clk = 1, sw = 1, data = 0010
Time =               488000, clk = 0, sw = 1, data = 0010
Time =               489000, clk = 1, sw = 1, data = 0010
Time =               490000, clk = 0, sw = 1, data = 0010
Time =               490000, clk = 1, sw = 1, data = 0010
Time =               491000, clk = 0, sw = 1, data = 0010
Time =               491000, clk = 1, sw = 1, data = 0010
Time =               492000, clk = 0, sw = 1, data = 0010
Time =               492000, clk = 1, sw = 1, data = 0010
Time =               493000, clk = 0, sw = 1, data = 0010
Time =               494000, clk = 1, sw = 1, data = 0010
Time =               494000, clk = 0, sw = 1, data = 0010
Time =               495000, clk = 1, sw = 1, data = 0010
Time =               495000, clk = 0, sw = 1, data = 0010
Time =               496000, clk = 1, sw = 1, data = 0010
Time =               497000, clk = 0, sw = 1, data = 0010
Time =               497000, clk = 1, sw = 1, data = 0010
Time =               498000, clk = 0, sw = 1, data = 0010
Time =               498000, clk = 1, sw = 1, data = 0010
Time =               499000, clk = 0, sw = 1, data = 0010
Time =               500000, clk = 1, sw = 1, data = 0010
Time =               500000, clk = 0, sw = 1, data = 0010
Time =               501000, clk = 1, sw = 1, data = 0010
Time =               501000, clk = 0, sw = 1, data = 0010
Time =               502000, clk = 1, sw = 1, data = 0010
Time =               502000, clk = 0, sw = 1, data = 0010
Time =               503000, clk = 1, sw = 1, data = 0001
Time =               504000, clk = 0, sw = 1, data = 0001
Time =               504000, clk = 1, sw = 1, data = 0001
Time =               505000, clk = 0, sw = 1, data = 0001
Time =               505000, clk = 1, sw = 1, data = 0001
Time =               506000, clk = 0, sw = 1, data = 0001
Time =               507000, clk = 1, sw = 1, data = 0001
Time =               507000, clk = 0, sw = 1, data = 0001
Time =               508000, clk = 1, sw = 1, data = 0001
Time =               508000, clk = 0, sw = 1, data = 0001
Time =               509000, clk = 1, sw = 1, data = 0001
Time =               510000, clk = 0, sw = 1, data = 0001
Time =               510000, clk = 1, sw = 1, data = 0001
Time =               511000, clk = 0, sw = 1, data = 0001
Time =               511000, clk = 1, sw = 1, data = 0001
Time =               512000, clk = 0, sw = 1, data = 0001
Time =               512000, clk = 1, sw = 1, data = 0001
Time =               513000, clk = 0, sw = 1, data = 0001
Time =               514000, clk = 1, sw = 1, data = 0001
Time =               514000, clk = 0, sw = 1, data = 0001
Time =               515000, clk = 1, sw = 1, data = 0001
Time =               515000, clk = 0, sw = 1, data = 0001
Time =               516000, clk = 1, sw = 1, data = 0001
Time =               517000, clk = 0, sw = 1, data = 0001
Time =               517000, clk = 1, sw = 1, data = 0001
Time =               518000, clk = 0, sw = 1, data = 0001
Time =               518000, clk = 1, sw = 1, data = 0001
Time =               519000, clk = 0, sw = 1, data = 0001
Time =               519000, clk = 1, sw = 1, data = 0001
Time =               520000, clk = 0, sw = 1, data = 0001
Time =               521000, clk = 1, sw = 1, data = 0001
Time =               521000, clk = 0, sw = 1, data = 0001
Time =               522000, clk = 1, sw = 1, data = 0001
Time =               522000, clk = 0, sw = 1, data = 0001
Time =               523000, clk = 1, sw = 1, data = 0001
Time =               524000, clk = 0, sw = 1, data = 0001
Time =               524000, clk = 1, sw = 1, data = 0001
Time =               525000, clk = 0, sw = 1, data = 0001
Time =               525000, clk = 1, sw = 1, data = 0001
Time =               526000, clk = 0, sw = 1, data = 0001
Time =               527000, clk = 1, sw = 1, data = 0001
Time =               527000, clk = 0, sw = 1, data = 0001
Time =               528000, clk = 1, sw = 1, data = 0001
Time =               528000, clk = 0, sw = 1, data = 0001
Time =               529000, clk = 1, sw = 1, data = 1000
Time =               529000, clk = 0, sw = 1, data = 1000
Time =               530000, clk = 1, sw = 1, data = 1000
Time =               531000, clk = 0, sw = 1, data = 1000
Time =               531000, clk = 1, sw = 1, data = 1000
Time =               532000, clk = 0, sw = 1, data = 1000
Time =               532000, clk = 1, sw = 1, data = 1000
Time =               533000, clk = 0, sw = 1, data = 1000
Time =               534000, clk = 1, sw = 1, data = 1000
Time =               534000, clk = 0, sw = 1, data = 1000
Time =               535000, clk = 1, sw = 1, data = 1000
Time =               535000, clk = 0, sw = 1, data = 1000
Time =               536000, clk = 1, sw = 1, data = 1000
Time =               537000, clk = 0, sw = 1, data = 1000
Time =               537000, clk = 1, sw = 1, data = 1000
Time =               538000, clk = 0, sw = 1, data = 1000
Time =               538000, clk = 1, sw = 1, data = 1000
Time =               539000, clk = 0, sw = 1, data = 1000
Time =               539000, clk = 1, sw = 1, data = 1000
Time =               540000, clk = 0, sw = 1, data = 1000
Time =               541000, clk = 1, sw = 1, data = 1000
Time =               541000, clk = 0, sw = 1, data = 1000
Time =               542000, clk = 1, sw = 1, data = 1000
Time =               542000, clk = 0, sw = 1, data = 1000
Time =               543000, clk = 1, sw = 1, data = 1000
Time =               544000, clk = 0, sw = 1, data = 1000
Time =               544000, clk = 1, sw = 1, data = 1000
Time =               545000, clk = 0, sw = 1, data = 1000
Time =               545000, clk = 1, sw = 1, data = 1000
Time =               546000, clk = 0, sw = 1, data = 1000
Time =               546000, clk = 1, sw = 1, data = 1000
Time =               547000, clk = 0, sw = 1, data = 1000
Time =               548000, clk = 1, sw = 1, data = 1000
Time =               548000, clk = 0, sw = 1, data = 1000
Time =               549000, clk = 1, sw = 1, data = 1000
Time =               549000, clk = 0, sw = 1, data = 1000
Time =               550000, clk = 1, sw = 1, data = 1000
Time =               551000, clk = 0, sw = 1, data = 1000
Time =               551000, clk = 1, sw = 1, data = 1000
Time =               552000, clk = 0, sw = 1, data = 1000
Time =               552000, clk = 1, sw = 1, data = 1000
Time =               553000, clk = 0, sw = 1, data = 1000
Time =               554000, clk = 1, sw = 1, data = 1000
Time =               554000, clk = 0, sw = 1, data = 1000
Time =               555000, clk = 1, sw = 1, data = 0100
Time =               555000, clk = 0, sw = 1, data = 0100
Time =               556000, clk = 1, sw = 1, data = 0100
Time =               556000, clk = 0, sw = 1, data = 0100
Time =               557000, clk = 1, sw = 1, data = 0100
Time =               558000, clk = 0, sw = 1, data = 0100
Time =               558000, clk = 1, sw = 1, data = 0100
Time =               559000, clk = 0, sw = 1, data = 0100
Time =               559000, clk = 1, sw = 1, data = 0100
Time =               560000, clk = 0, sw = 1, data = 0100
Time =               561000, clk = 1, sw = 1, data = 0100
Time =               561000, clk = 0, sw = 1, data = 0100
Time =               562000, clk = 1, sw = 1, data = 0100
Time =               562000, clk = 0, sw = 1, data = 0100
Time =               563000, clk = 1, sw = 1, data = 0100
Time =               564000, clk = 0, sw = 1, data = 0100
Time =               564000, clk = 1, sw = 1, data = 0100
Time =               565000, clk = 0, sw = 1, data = 0100
Time =               565000, clk = 1, sw = 1, data = 0100
Time =               566000, clk = 0, sw = 1, data = 0100
Time =               566000, clk = 1, sw = 1, data = 0100
Time =               567000, clk = 0, sw = 1, data = 0100
Time =               568000, clk = 1, sw = 1, data = 0100
Time =               568000, clk = 0, sw = 1, data = 0100
Time =               569000, clk = 1, sw = 1, data = 0100
Time =               569000, clk = 0, sw = 1, data = 0100
Time =               570000, clk = 1, sw = 1, data = 0100
Time =               571000, clk = 0, sw = 1, data = 0100
Time =               571000, clk = 1, sw = 1, data = 0100
Time =               572000, clk = 0, sw = 1, data = 0100
Time =               572000, clk = 1, sw = 1, data = 0100
Time =               573000, clk = 0, sw = 1, data = 0100
Time =               573000, clk = 1, sw = 1, data = 0100
Time =               574000, clk = 0, sw = 1, data = 0100
Time =               575000, clk = 1, sw = 1, data = 0100
Time =               575000, clk = 0, sw = 1, data = 0100
Time =               576000, clk = 1, sw = 1, data = 0100
Time =               576000, clk = 0, sw = 1, data = 0100
Time =               577000, clk = 1, sw = 1, data = 0100
Time =               578000, clk = 0, sw = 1, data = 0100
Time =               578000, clk = 1, sw = 1, data = 0100
Time =               579000, clk = 0, sw = 1, data = 0100
Time =               579000, clk = 1, sw = 1, data = 0100
Time =               580000, clk = 0, sw = 1, data = 0100
Time =               581000, clk = 1, sw = 1, data = 0010
Time =               581000, clk = 0, sw = 1, data = 0010
Time =               582000, clk = 1, sw = 1, data = 0010
Time =               582000, clk = 0, sw = 1, data = 0010
Time =               583000, clk = 1, sw = 1, data = 0010
Time =               583000, clk = 0, sw = 1, data = 0010
Time =               584000, clk = 1, sw = 1, data = 0010
Time =               585000, clk = 0, sw = 1, data = 0010
Time =               585000, clk = 1, sw = 1, data = 0010
Time =               586000, clk = 0, sw = 1, data = 0010
Time =               586000, clk = 1, sw = 1, data = 0010
Time =               587000, clk = 0, sw = 1, data = 0010
Time =               588000, clk = 1, sw = 1, data = 0010
Time =               588000, clk = 0, sw = 1, data = 0010
Time =               589000, clk = 1, sw = 1, data = 0010
Time =               589000, clk = 0, sw = 1, data = 0010
Time =               590000, clk = 1, sw = 1, data = 0010
Time =               591000, clk = 0, sw = 1, data = 0010
Time =               591000, clk = 1, sw = 1, data = 0010
Time =               592000, clk = 0, sw = 1, data = 0010
Time =               592000, clk = 1, sw = 1, data = 0010
Time =               593000, clk = 0, sw = 1, data = 0010
Time =               593000, clk = 1, sw = 1, data = 0010
Time =               594000, clk = 0, sw = 1, data = 0010
Time =               595000, clk = 1, sw = 1, data = 0010
Time =               595000, clk = 0, sw = 1, data = 0010
Time =               596000, clk = 1, sw = 1, data = 0010
Time =               596000, clk = 0, sw = 1, data = 0010
Time =               597000, clk = 1, sw = 1, data = 0010
Time =               598000, clk = 0, sw = 1, data = 0010
Time =               598000, clk = 1, sw = 1, data = 0010
Time =               599000, clk = 0, sw = 1, data = 0010
Time =               599000, clk = 1, sw = 1, data = 0010
Time =               600000, clk = 0, sw = 1, data = 0010
Time =               601000, clk = 1, sw = 1, data = 0010
Time =               601000, clk = 0, sw = 1, data = 0010
Time =               602000, clk = 1, sw = 1, data = 0010
Time =               602000, clk = 0, sw = 1, data = 0010
Time =               603000, clk = 1, sw = 1, data = 0010
Time =               603000, clk = 0, sw = 1, data = 0010
Time =               604000, clk = 1, sw = 1, data = 0010
Time =               605000, clk = 0, sw = 1, data = 0010
Time =               605000, clk = 1, sw = 1, data = 0010
Time =               606000, clk = 0, sw = 1, data = 0010
Time =               606000, clk = 1, sw = 1, data = 0001
Time =               607000, clk = 0, sw = 1, data = 0001
Time =               608000, clk = 1, sw = 1, data = 0001
Time =               608000, clk = 0, sw = 1, data = 0001
Time =               609000, clk = 1, sw = 1, data = 0001
Time =               609000, clk = 0, sw = 1, data = 0001
Time =               610000, clk = 1, sw = 1, data = 0001
Time =               610000, clk = 0, sw = 1, data = 0001
Time =               611000, clk = 1, sw = 1, data = 0001
Time =               612000, clk = 0, sw = 1, data = 0001
Time =               612000, clk = 1, sw = 1, data = 0001
Time =               613000, clk = 0, sw = 1, data = 0001
Time =               613000, clk = 1, sw = 1, data = 0001
Time =               614000, clk = 0, sw = 1, data = 0001
Time =               615000, clk = 1, sw = 1, data = 0001
Time =               615000, clk = 0, sw = 1, data = 0001
Time =               616000, clk = 1, sw = 1, data = 0001
Time =               616000, clk = 0, sw = 1, data = 0001
Time =               617000, clk = 1, sw = 1, data = 0001
Time =               618000, clk = 0, sw = 1, data = 0001
Time =               618000, clk = 1, sw = 1, data = 0001
Time =               619000, clk = 0, sw = 1, data = 0001
Time =               619000, clk = 1, sw = 1, data = 0001
Time =               620000, clk = 0, sw = 1, data = 0001
Time =               620000, clk = 1, sw = 1, data = 0001
Time =               621000, clk = 0, sw = 1, data = 0001
Time =               622000, clk = 1, sw = 1, data = 0001
Time =               622000, clk = 0, sw = 1, data = 0001
Time =               623000, clk = 1, sw = 1, data = 0001
Time =               623000, clk = 0, sw = 1, data = 0001
Time =               624000, clk = 1, sw = 1, data = 0001
Time =               625000, clk = 0, sw = 1, data = 0001
Time =               625000, clk = 1, sw = 1, data = 0001
Time =               626000, clk = 0, sw = 1, data = 0001
Time =               626000, clk = 1, sw = 1, data = 0001
Time =               627000, clk = 0, sw = 1, data = 0001
Time =               628000, clk = 1, sw = 1, data = 0001
Time =               628000, clk = 0, sw = 1, data = 0001
Time =               629000, clk = 1, sw = 1, data = 0001
Time =               629000, clk = 0, sw = 1, data = 0001
Time =               630000, clk = 1, sw = 1, data = 0001
Time =               630000, clk = 0, sw = 1, data = 0001
Time =               631000, clk = 1, sw = 1, data = 0001
Time =               632000, clk = 0, sw = 1, data = 0001
Time =               632000, clk = 1, sw = 1, data = 1000
Time =               633000, clk = 0, sw = 1, data = 1000
Time =               633000, clk = 1, sw = 1, data = 1000
Time =               634000, clk = 0, sw = 1, data = 1000
Time =               635000, clk = 1, sw = 1, data = 1000
Time =               635000, clk = 0, sw = 1, data = 1000
Time =               636000, clk = 1, sw = 1, data = 1000
Time =               636000, clk = 0, sw = 1, data = 1000
Time =               637000, clk = 1, sw = 1, data = 1000
Time =               637000, clk = 0, sw = 1, data = 1000
Time =               638000, clk = 1, sw = 1, data = 1000
Time =               639000, clk = 0, sw = 1, data = 1000
Time =               639000, clk = 1, sw = 1, data = 1000
Time =               640000, clk = 0, sw = 1, data = 1000
Time =               640000, clk = 1, sw = 1, data = 1000
Time =               641000, clk = 0, sw = 1, data = 1000
Time =               642000, clk = 1, sw = 1, data = 1000
Time =               642000, clk = 0, sw = 1, data = 1000
Time =               643000, clk = 1, sw = 1, data = 1000
Time =               643000, clk = 0, sw = 1, data = 1000
Time =               644000, clk = 1, sw = 1, data = 1000
Time =               645000, clk = 0, sw = 1, data = 1000
Time =               645000, clk = 1, sw = 1, data = 1000
Time =               646000, clk = 0, sw = 1, data = 1000
Time =               646000, clk = 1, sw = 1, data = 1000
Time =               647000, clk = 0, sw = 1, data = 1000
Time =               647000, clk = 1, sw = 1, data = 1000
Time =               648000, clk = 0, sw = 1, data = 1000
Time =               649000, clk = 1, sw = 1, data = 1000
Time =               649000, clk = 0, sw = 1, data = 1000
Time =               650000, clk = 1, sw = 1, data = 1000
Time =               650000, clk = 0, sw = 1, data = 1000
Time =               651000, clk = 1, sw = 1, data = 1000
Time =               652000, clk = 0, sw = 1, data = 1000
Time =               652000, clk = 1, sw = 1, data = 1000
Time =               653000, clk = 0, sw = 1, data = 1000
Time =               653000, clk = 1, sw = 1, data = 1000
Time =               654000, clk = 0, sw = 1, data = 1000
